season_id,team_id_home,team_abbreviation_home,Team,game_id,game_date,matchup_home,wl_home,team_id_away,team_abbreviation_away,team_name_away,game_yearEnd,FG.,percent_3pt,percent_2pt,percent_FT,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,MarginOfVictory,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,X3PAr,TS.
22018,1610612757,POR,Portland Trail Blazers,21800495,2018-12-23 0:00,POR vs. DAL,1,1610612742,DAL,Dallas Mavericks,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612752,NYK,New York Knicks,21800878,2019-02-22 0:00,NYK vs. MIN,0,1610612750,MIN,Minnesota Timberwolves,2019,0.433,0.34,0.479,0.759,34.2,10.4,44.7,20.1,6.8,5.1,14.0,20.9,104.5,-9.21,0.28,-8.93,104.5,113.7,-9.2,99.6,0.27,0.334,0.529
22018,1610612746,LAC,Los Angeles Clippers,21800630,2019-01-12 0:00,LAC vs. DET,0,1610612765,DET,Detroit Pistons,2019,0.471,0.388,0.507,0.792,34.9,9.5,44.4,23.4,6.7,4.6,14.2,22.8,112.4,0.85,0.23,1.09,112.4,111.5,0.9,101.7,0.326,0.295,0.575
22018,1610612751,BKN,Brooklyn Nets,21801137,2019-03-30 0:00,BKN vs. BOS,1,1610612738,BOS,Boston Celtics,2019,0.449,0.353,0.513,0.745,34.8,10.7,45.5,23.3,6.4,4.0,14.7,21.0,109.6,-0.07,-0.33,-0.4,109.6,109.7,-0.1,100.8,0.284,0.403,0.556
22018,1610612752,NYK,New York Knicks,21801141,2019-03-30 0:00,NYK vs. MIA,0,1610612748,MIA,Miami Heat,2019,0.433,0.34,0.479,0.759,34.2,10.4,44.7,20.1,6.8,5.1,14.0,20.9,104.5,-9.21,0.28,-8.93,104.5,113.7,-9.2,99.6,0.27,0.334,0.529
22018,1610612744,GSW,Golden State Warriors,21800964,2019-03-05 0:00,GSW vs. BOS,0,1610612738,BOS,Boston Celtics,2019,0.491,0.385,0.557,0.801,35.9,9.6,45.5,29.0,7.5,6.3,14.0,21.1,115.9,6.46,-0.04,6.42,115.9,109.5,6.4,100.9,0.227,0.384,0.596
22018,1610612746,LAC,Los Angeles Clippers,21801064,2019-03-19 0:00,LAC vs. IND,1,1610612754,IND,Indiana Pacers,2019,0.471,0.388,0.507,0.792,34.9,9.5,44.4,23.4,6.7,4.6,14.2,22.8,112.4,0.85,0.23,1.09,112.4,111.5,0.9,101.7,0.326,0.295,0.575
22018,1610612739,CLE,Cleveland Cavaliers,21801108,2019-03-26 0:00,CLE vs. BOS,0,1610612738,BOS,Boston Celtics,2019,0.444,0.355,0.488,0.792,32.9,11.0,44.0,21.3,6.7,2.5,13.9,20.6,107.7,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,0.236,0.332,0.54
22018,1610612742,DAL,Dallas Mavericks,21800440,2018-12-16 0:00,DAL vs. SAC,0,1610612758,SAC,Sacramento Kings,2019,0.447,0.34,0.524,0.742,35.4,10.2,45.6,23.5,6.5,4.3,14.3,20.2,109.4,-1.28,0.42,-0.87,109.4,110.7,-1.3,99.0,0.291,0.422,0.555
22018,1610612755,PHI,Philadelphia 76ers,21800340,2018-12-02 0:00,PHI vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2019,0.471,0.359,0.529,0.771,36.1,10.6,46.7,26.3,7.2,5.2,14.6,20.8,112.6,2.7,-0.44,2.25,112.6,110.0,2.6,101.6,0.312,0.342,0.574
22018,1610612743,DEN,Denver Nuggets,21800276,2018-11-23 0:00,DEN vs. ORL,1,1610612753,ORL,Orlando Magic,2019,0.466,0.351,0.527,0.755,35.3,12.1,47.3,27.9,7.9,4.5,13.7,20.5,113.0,3.95,0.24,4.19,113.0,108.9,4.1,97.7,0.232,0.348,0.558
22018,1610612747,LAL,Los Angeles Lakers,21801179,2019-04-04 0:00,LAL vs. GSW,0,1610612744,GSW,Golden State Warriors,2019,0.47,0.333,0.541,0.699,35.1,9.8,44.9,24.7,7.3,5.2,15.1,20.0,107.8,-1.72,0.39,-1.33,107.8,109.5,-1.7,103.2,0.257,0.342,0.554
22018,1610612756,PHX,Phoenix Suns,21800376,2018-12-07 0:00,PHX vs. MIA,0,1610612748,MIA,Miami Heat,2019,0.459,0.329,0.525,0.779,30.8,9.0,39.8,23.5,8.8,5.0,15.4,23.2,105.9,-9.34,0.73,-8.61,105.9,115.1,-9.2,100.5,0.259,0.335,0.552
22018,1610612742,DAL,Dallas Mavericks,21800613,2019-01-09 0:00,DAL vs. PHX,1,1610612756,PHX,Phoenix Suns,2019,0.447,0.34,0.524,0.742,35.4,10.2,45.6,23.5,6.5,4.3,14.3,20.2,109.4,-1.28,0.42,-0.87,109.4,110.7,-1.3,99.0,0.291,0.422,0.555
22018,1610612757,POR,Portland Trail Blazers,21800763,2019-01-30 0:00,POR vs. UTA,1,1610612762,UTA,Utah Jazz,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612740,NOP,New Orleans Pelicans,21801099,2019-03-24 0:00,NOP vs. HOU,0,1610612745,HOU,Houston Rockets,2019,0.473,0.344,0.536,0.761,34.9,10.7,45.6,26.1,7.2,5.2,14.3,20.4,111.4,-1.33,0.23,-1.1,111.4,112.6,-1.2,103.3,0.254,0.324,0.563
22018,1610612764,WAS,Washington Wizards,21800219,2018-11-16 0:00,WAS vs. BKN,0,1610612751,BKN,Brooklyn Nets,2019,0.468,0.341,0.543,0.768,31.8,9.4,41.3,25.6,8.1,4.5,13.7,20.2,111.1,-2.9,-0.4,-3.3,111.1,113.9,-2.8,101.4,0.266,0.37,0.567
22018,1610612744,GSW,Golden State Warriors,21801150,2019-03-31 0:00,GSW vs. CHA,1,1610612766,CHA,Charlotte Hornets,2019,0.491,0.385,0.557,0.801,35.9,9.6,45.5,29.0,7.5,6.3,14.0,21.1,115.9,6.46,-0.04,6.42,115.9,109.5,6.4,100.9,0.227,0.384,0.596
22018,1610612754,IND,Indiana Pacers,21800959,2019-03-05 0:00,IND vs. CHI,1,1610612741,CHI,Chicago Bulls,2019,0.475,0.374,0.517,0.752,34.3,9.5,43.8,26.4,8.8,5.0,13.9,19.8,109.9,3.33,-0.57,2.76,109.9,106.5,3.4,98.1,0.242,0.292,0.561
22018,1610612747,LAL,Los Angeles Lakers,21800958,2019-03-04 0:00,LAL vs. LAC,0,1610612746,LAC,Los Angeles Clippers,2019,0.47,0.333,0.541,0.699,35.1,9.8,44.9,24.7,7.3,5.2,15.1,20.0,107.8,-1.72,0.39,-1.33,107.8,109.5,-1.7,103.2,0.257,0.342,0.554
22018,1610612764,WAS,Washington Wizards,21800950,2019-03-03 0:00,WAS vs. MIN,1,1610612750,MIN,Minnesota Timberwolves,2019,0.468,0.341,0.543,0.768,31.8,9.4,41.3,25.6,8.1,4.5,13.7,20.2,111.1,-2.9,-0.4,-3.3,111.1,113.9,-2.8,101.4,0.266,0.37,0.567
22018,1610612761,TOR,Toronto Raptors,21800470,2018-12-21 0:00,TOR vs. CLE,1,1610612739,CLE,Cleveland Cavaliers,2019,0.474,0.366,0.539,0.804,35.2,9.5,44.7,25.1,8.2,5.3,13.9,20.8,113.1,6.09,-0.6,5.49,113.1,107.1,6.0,100.2,0.247,0.379,0.579
22018,1610612738,BOS,Boston Celtics,21800671,2019-01-18 0:00,BOS vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2019,0.465,0.365,0.527,0.802,34.7,9.8,44.5,26.2,8.6,5.3,12.8,20.3,112.2,4.44,-0.54,3.9,112.2,107.8,4.4,99.6,0.215,0.381,0.567
22018,1610612745,HOU,Houston Rockets,21800334,2018-12-01 0:00,HOU vs. CHI,1,1610612741,CHI,Chicago Bulls,2019,0.449,0.356,0.551,0.791,32.3,10.3,42.7,21.5,8.7,5.0,13.5,22.3,115.5,4.77,0.19,4.96,115.5,110.7,4.8,97.9,0.279,0.519,0.581
22018,1610612757,POR,Portland Trail Blazers,21800597,2019-01-07 0:00,POR vs. NYK,1,1610612752,NYK,New York Knicks,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612744,GSW,Golden State Warriors,21800201,2018-11-13 0:00,GSW vs. ATL,1,1610612737,ATL,Atlanta Hawks,2019,0.491,0.385,0.557,0.801,35.9,9.6,45.5,29.0,7.5,6.3,14.0,21.1,115.9,6.46,-0.04,6.42,115.9,109.5,6.4,100.9,0.227,0.384,0.596
22018,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07 0:00,POR vs. DEN,1,1610612743,DEN,Denver Nuggets,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612759,SAS,San Antonio Spurs,21801129,2019-03-28 0:00,SAS vs. CLE,1,1610612739,CLE,Cleveland Cavaliers,2019,0.478,0.392,0.513,0.819,35.9,9.3,45.2,24.8,6.2,4.8,12.2,18.3,112.9,1.68,0.12,1.8,112.9,111.2,1.7,98.3,0.237,0.286,0.572
22018,1610612747,LAL,Los Angeles Lakers,21800189,2018-11-11 0:00,LAL vs. ATL,1,1610612737,ATL,Atlanta Hawks,2019,0.47,0.333,0.541,0.699,35.1,9.8,44.9,24.7,7.3,5.2,15.1,20.0,107.8,-1.72,0.39,-1.33,107.8,109.5,-1.7,103.2,0.257,0.342,0.554
22018,1610612741,CHI,Chicago Bulls,21800474,2018-12-21 0:00,CHI vs. ORL,1,1610612753,ORL,Orlando Magic,2019,0.453,0.351,0.496,0.783,34.1,8.7,42.8,21.9,7.3,4.3,14.1,20.3,104.8,-8.41,0.1,-8.32,104.8,113.2,-8.4,99.0,0.235,0.295,0.541
22018,1610612757,POR,Portland Trail Blazers,21800329,2018-11-30 0:00,POR vs. DEN,0,1610612743,DEN,Denver Nuggets,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612761,TOR,Toronto Raptors,21800271,2018-11-23 0:00,TOR vs. WAS,1,1610612764,WAS,Washington Wizards,2019,0.474,0.366,0.539,0.804,35.2,9.5,44.7,25.1,8.2,5.3,13.9,20.8,113.1,6.09,-0.6,5.49,113.1,107.1,6.0,100.2,0.247,0.379,0.579
22018,1610612759,SAS,San Antonio Spurs,21800619,2019-01-10 0:00,SAS vs. OKC,1,1610612760,OKC,Oklahoma City Thunder,2019,0.478,0.392,0.513,0.819,35.9,9.3,45.2,24.8,6.2,4.8,12.2,18.3,112.9,1.68,0.12,1.8,112.9,111.2,1.7,98.3,0.237,0.286,0.572
22018,1610612754,IND,Indiana Pacers,21800745,2019-01-28 0:00,IND vs. GSW,0,1610612744,GSW,Golden State Warriors,2019,0.475,0.374,0.517,0.752,34.3,9.5,43.8,26.4,8.8,5.0,13.9,19.8,109.9,3.33,-0.57,2.76,109.9,106.5,3.4,98.1,0.242,0.292,0.561
22018,1610612758,SAC,Sacramento Kings,21801163,2019-04-02 0:00,SAC vs. HOU,0,1610612745,HOU,Houston Rockets,2019,0.464,0.378,0.504,0.726,33.2,10.7,43.9,24.6,8.0,4.3,12.9,20.7,110.4,-1.12,0.31,-0.81,110.4,111.5,-1.1,103.1,0.244,0.321,0.554
22018,1610612739,CLE,Cleveland Cavaliers,21800490,2018-12-23 0:00,CLE vs. CHI,0,1610612741,CHI,Chicago Bulls,2019,0.444,0.355,0.488,0.792,32.9,11.0,44.0,21.3,6.7,2.5,13.9,20.6,107.7,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,0.236,0.332,0.54
22018,1610612739,CLE,Cleveland Cavaliers,21800692,2019-01-21 0:00,CLE vs. CHI,0,1610612741,CHI,Chicago Bulls,2019,0.444,0.355,0.488,0.792,32.9,11.0,44.0,21.3,6.7,2.5,13.9,20.6,107.7,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,0.236,0.332,0.54
22018,1610612754,IND,Indiana Pacers,21800391,2018-12-10 0:00,IND vs. WAS,1,1610612764,WAS,Washington Wizards,2019,0.475,0.374,0.517,0.752,34.3,9.5,43.8,26.4,8.8,5.0,13.9,19.8,109.9,3.33,-0.57,2.76,109.9,106.5,3.4,98.1,0.242,0.292,0.561
22018,1610612744,GSW,Golden State Warriors,21800516,2018-12-27 0:00,GSW vs. POR,0,1610612757,POR,Portland Trail Blazers,2019,0.491,0.385,0.557,0.801,35.9,9.6,45.5,29.0,7.5,6.3,14.0,21.1,115.9,6.46,-0.04,6.42,115.9,109.5,6.4,100.9,0.227,0.384,0.596
22018,1610612750,MIN,Minnesota Timberwolves,21800195,2018-11-12 0:00,MIN vs. BKN,1,1610612751,BKN,Brooklyn Nets,2019,0.456,0.351,0.504,0.787,33.2,11.2,44.4,24.4,8.3,5.0,13.0,20.1,111.4,-1.5,0.48,-1.02,111.4,112.9,-1.5,100.2,0.267,0.315,0.552
22018,1610612758,SAC,Sacramento Kings,21801063,2019-03-19 0:00,SAC vs. BKN,0,1610612751,BKN,Brooklyn Nets,2019,0.464,0.378,0.504,0.726,33.2,10.7,43.9,24.6,8.0,4.3,12.9,20.7,110.4,-1.12,0.31,-0.81,110.4,111.5,-1.1,103.1,0.244,0.321,0.554
22018,1610612766,CHA,Charlotte Hornets,21800067,2018-10-26 0:00,CHA vs. CHI,1,1610612741,CHI,Chicago Bulls,2019,0.448,0.351,0.507,0.797,34.1,10.0,44.0,23.4,7.2,5.0,12.3,19.0,111.4,-1.1,-0.22,-1.32,111.4,112.5,-1.1,98.7,0.257,0.378,0.554
22018,1610612765,DET,Detroit Pistons,21800486,2018-12-23 0:00,DET vs. ATL,0,1610612737,ATL,Atlanta Hawks,2019,0.44,0.348,0.5,0.747,34.2,11.6,45.8,22.9,7.1,4.1,14.1,22.5,109.0,-0.24,-0.31,-0.56,109.0,109.2,-0.2,97.4,0.262,0.394,0.544
22018,1610612757,POR,Portland Trail Blazers,21800366,2018-12-06 0:00,POR vs. PHX,1,1610612756,PHX,Phoenix Suns,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612761,TOR,Toronto Raptors,21801110,2019-03-26 0:00,TOR vs. CHI,1,1610612741,CHI,Chicago Bulls,2019,0.474,0.366,0.539,0.804,35.2,9.5,44.7,25.1,8.2,5.3,13.9,20.8,113.1,6.09,-0.6,5.49,113.1,107.1,6.0,100.2,0.247,0.379,0.579
22018,1610612757,POR,Portland Trail Blazers,21801093,2019-03-23 0:00,POR vs. DET,1,1610612765,DET,Detroit Pistons,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612757,POR,Portland Trail Blazers,21801175,2019-04-03 0:00,POR vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2019,0.467,0.359,0.523,0.814,36.2,11.8,48.0,23.0,6.7,5.0,13.8,20.4,114.7,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568
22018,1610612764,WAS,Washington Wizards,21800280,2018-11-24 0:00,WAS vs. NOP,1,1610612740,NOP,New Orleans Pelicans,2019,0.468,0.341,0.543,0.768,31.8,9.4,41.3,25.6,8.1,4.5,13.7,20.2,111.1,-2.9,-0.4,-3.3,111.1,113.9,-2.8,101.4,0.266,0.37,0.567
22018,1610612753,ORL,Orlando Magic,21800720,2019-01-25 0:00,ORL vs. WAS,0,1610612764,WAS,Washington Wizards,2019,0.454,0.356,0.509,0.782,35.9,10.2,46.1,25.9,6.7,5.5,13.4,18.9,108.9,0.71,-0.43,0.28,108.9,108.1,0.8,98.1,0.216,0.36,0.55
22018,1610612763,MEM,Memphis Grizzlies,21800244,2018-11-19 0:00,MEM vs. DAL,1,1610612742,DAL,Dallas Mavericks,2019,0.45,0.342,0.505,0.772,33.8,9.0,42.8,24.5,8.5,5.6,14.3,22.5,106.1,-2.6,0.51,-2.08,106.1,108.8,-2.7,96.6,0.272,0.342,0.548
22018,1610612750,MIN,Minnesota Timberwolves,21800760,2019-01-30 0:00,MIN vs. MEM,1,1610612763,MEM,Memphis Grizzlies,2019,0.456,0.351,0.504,0.787,33.2,11.2,44.4,24.4,8.3,5.0,13.0,20.1,111.4,-1.5,0.48,-1.02,111.4,112.9,-1.5,100.2,0.267,0.315,0.552
22018,1610612753,ORL,Orlando Magic,21800765,2019-01-31 0:00,ORL vs. IND,1,1610612754,IND,Indiana Pacers,2019,0.454,0.356,0.509,0.782,35.9,10.2,46.1,25.9,6.7,5.5,13.4,18.9,108.9,0.71,-0.43,0.28,108.9,108.1,0.8,98.1,0.216,0.36,0.55
22018,1610612750,MIN,Minnesota Timberwolves,21800348,2018-12-03 0:00,MIN vs. HOU,1,1610612745,HOU,Houston Rockets,2019,0.456,0.351,0.504,0.787,33.2,11.2,44.4,24.4,8.3,5.0,13.0,20.1,111.4,-1.5,0.48,-1.02,111.4,112.9,-1.5,100.2,0.267,0.315,0.552
22018,1610612745,HOU,Houston Rockets,21801030,2019-03-15 0:00,HOU vs. PHX,1,1610612756,PHX,Phoenix Suns,2019,0.449,0.356,0.551,0.791,32.3,10.3,42.7,21.5,8.7,5.0,13.5,22.3,115.5,4.77,0.19,4.96,115.5,110.7,4.8,97.9,0.279,0.519,0.581
22018,1610612752,NYK,New York Knicks,21800028,2018-10-20 0:00,NYK vs. BOS,0,1610612738,BOS,Boston Celtics,2019,0.433,0.34,0.479,0.759,34.2,10.4,44.7,20.1,6.8,5.1,14.0,20.9,104.5,-9.21,0.28,-8.93,104.5,113.7,-9.2,99.6,0.27,0.334,0.529
22018,1610612746,LAC,Los Angeles Clippers,21800012,2018-10-17 0:00,LAC vs. DEN,0,1610612743,DEN,Denver Nuggets,2019,0.471,0.388,0.507,0.792,34.9,9.5,44.4,23.4,6.7,4.6,14.2,22.8,112.4,0.85,0.23,1.09,112.4,111.5,0.9,101.7,0.326,0.295,0.575
22018,1610612765,DET,Detroit Pistons,21800750,2019-01-29 0:00,DET vs. MIL,0,1610612749,MIL,Milwaukee Bucks,2019,0.44,0.348,0.5,0.747,34.2,11.6,45.8,22.9,7.1,4.1,14.1,22.5,109.0,-0.24,-0.31,-0.56,109.0,109.2,-0.2,97.4,0.262,0.394,0.544
22018,1610612760,OKC,Oklahoma City Thunder,21800670,2019-01-17 0:00,OKC vs. LAL,0,1610612747,LAL,Los Angeles Lakers,2019,0.454,0.348,0.51,0.713,34.2,12.1,46.3,22.5,9.0,5.0,13.5,21.6,110.3,3.4,0.15,3.56,110.3,107.0,3.3,102.8,0.266,0.347,0.545
22018,1610612746,LAC,Los Angeles Clippers,21800039,2018-10-21 0:00,LAC vs. HOU,1,1610612745,HOU,Houston Rockets,2019,0.471,0.388,0.507,0.792,34.9,9.5,44.4,23.4,6.7,4.6,14.2,22.8,112.4,0.85,0.23,1.09,112.4,111.5,0.9,101.7,0.326,0.295,0.575
22018,1610612745,HOU,Houston Rockets,21800231,2018-11-17 0:00,HOU vs. SAC,1,1610612758,SAC,Sacramento Kings,2019,0.449,0.356,0.551,0.791,32.3,10.3,42.7,21.5,8.7,5.0,13.5,22.3,115.5,4.77,0.19,4.96,115.5,110.7,4.8,97.9,0.279,0.519,0.581
22018,1610612748,MIA,Miami Heat,21800302,2018-11-27 0:00,MIA vs. ATL,0,1610612737,ATL,Atlanta Hawks,2019,0.45,0.349,0.509,0.695,35.6,11.4,47.1,24.7,7.8,5.5,15.0,21.2,107.3,-0.23,-0.22,-0.45,107.3,107.6,-0.3,98.2,0.247,0.368,0.542
22018,1610612762,UTA,Utah Jazz,21800160,2018-11-07 0:00,UTA vs. DAL,1,1610612742,DAL,Dallas Mavericks,2019,0.468,0.356,0.541,0.736,36.1,9.9,46.0,25.8,8.0,5.8,15.0,20.9,110.9,5.26,0.03,5.28,110.9,105.7,5.2,100.3,0.295,0.394,0.572
22018,1610612747,LAL,Los Angeles Lakers,21801102,2019-03-24 0:00,LAL vs. SAC,1,1610612758,SAC,Sacramento Kings,2019,0.47,0.333,0.541,0.699,35.1,9.8,44.9,24.7,7.3,5.2,15.1,20.0,107.8,-1.72,0.39,-1.33,107.8,109.5,-1.7,103.2,0.257,0.342,0.554
22018,1610612766,CHA,Charlotte Hornets,21800126,2018-11-03 0:00,CHA vs. CLE,1,1610612739,CLE,Cleveland Cavaliers,2019,0.448,0.351,0.507,0.797,34.1,10.0,44.0,23.4,7.2,5.0,12.3,19.0,111.4,-1.1,-0.22,-1.32,111.4,112.5,-1.1,98.7,0.257,0.378,0.554
22018,1610612745,HOU,Houston Rockets,21800416,2018-12-13 0:00,HOU vs. LAL,1,1610612747,LAL,Los Angeles Lakers,2019,0.449,0.356,0.551,0.791,32.3,10.3,42.7,21.5,8.7,5.0,13.5,22.3,115.5,4.77,0.19,4.96,115.5,110.7,4.8,97.9,0.279,0.519,0.581
22018,1610612765,DET,Detroit Pistons,21800387,2018-12-09 0:00,DET vs. NOP,0,1610612740,NOP,New Orleans Pelicans,2019,0.44,0.348,0.5,0.747,34.2,11.6,45.8,22.9,7.1,4.1,14.1,22.5,109.0,-0.24,-0.31,-0.56,109.0,109.2,-0.2,97.4,0.262,0.394,0.544
22018,1610612751,BKN,Brooklyn Nets,21800422,2018-12-14 0:00,BKN vs. WAS,1,1610612764,WAS,Washington Wizards,2019,0.449,0.353,0.513,0.745,34.8,10.7,45.5,23.3,6.4,4.0,14.7,21.0,109.6,-0.07,-0.33,-0.4,109.6,109.7,-0.1,100.8,0.284,0.403,0.556
22018,1610612760,OKC,Oklahoma City Thunder,21801038,2019-03-16 0:00,OKC vs. GSW,0,1610612744,GSW,Golden State Warriors,2019,0.454,0.348,0.51,0.713,34.2,12.1,46.3,22.5,9.0,5.0,13.5,21.6,110.3,3.4,0.15,3.56,110.3,107.0,3.3,102.8,0.266,0.347,0.545
22018,1610612756,PHX,Phoenix Suns,21800784,2019-02-02 0:00,PHX vs. ATL,0,1610612737,ATL,Atlanta Hawks,2019,0.459,0.329,0.525,0.779,30.8,9.0,39.8,23.5,8.8,5.0,15.4,23.2,105.9,-9.34,0.73,-8.61,105.9,115.1,-9.2,100.5,0.259,0.335,0.552
22018,1610612755,PHI,Philadelphia 76ers,21800078,2018-10-27 0:00,PHI vs. CHA,1,1610612766,CHA,Charlotte Hornets,2019,0.471,0.359,0.529,0.771,36.1,10.6,46.7,26.3,7.2,5.2,14.6,20.8,112.6,2.7,-0.44,2.25,112.6,110.0,2.6,101.6,0.312,0.342,0.574
22018,1610612739,CLE,Cleveland Cavaliers,21801050,2019-03-18 0:00,CLE vs. DET,1,1610612765,DET,Detroit Pistons,2019,0.444,0.355,0.488,0.792,32.9,11.0,44.0,21.3,6.7,2.5,13.9,20.6,107.7,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,0.236,0.332,0.54
22018,1610612764,WAS,Washington Wizards,21800027,2018-10-20 0:00,WAS vs. TOR,0,1610612761,TOR,Toronto Raptors,2019,0.468,0.341,0.543,0.768,31.8,9.4,41.3,25.6,8.1,4.5,13.7,20.2,111.1,-2.9,-0.4,-3.3,111.1,113.9,-2.8,101.4,0.266,0.37,0.567
22018,1610612743,DEN,Denver Nuggets,21800214,2018-11-15 0:00,DEN vs. ATL,1,1610612737,ATL,Atlanta Hawks,2019,0.466,0.351,0.527,0.755,35.3,12.1,47.3,27.9,7.9,4.5,13.7,20.5,113.0,3.95,0.24,4.19,113.0,108.9,4.1,97.7,0.232,0.348,0.558
22018,1610612745,HOU,Houston Rockets,21800070,2018-10-26 0:00,HOU vs. LAC,0,1610612746,LAC,Los Angeles Clippers,2019,0.449,0.356,0.551,0.791,32.3,10.3,42.7,21.5,8.7,5.0,13.5,22.3,115.5,4.77,0.19,4.96,115.5,110.7,4.8,97.9,0.279,0.519,0.581
22018,1610612750,MIN,Minnesota Timberwolves,21800740,2019-01-27 0:00,MIN vs. UTA,0,1610612762,UTA,Utah Jazz,2019,0.456,0.351,0.504,0.787,33.2,11.2,44.4,24.4,8.3,5.0,13.0,20.1,111.4,-1.5,0.48,-1.02,111.4,112.9,-1.5,100.2,0.267,0.315,0.552
22018,1610612763,MEM,Memphis Grizzlies,21800713,2019-01-23 0:00,MEM vs. CHA,0,1610612766,CHA,Charlotte Hornets,2019,0.45,0.342,0.505,0.772,33.8,9.0,42.8,24.5,8.5,5.6,14.3,22.5,106.1,-2.6,0.51,-2.08,106.1,108.8,-2.7,96.6,0.272,0.342,0.548
22018,1610612759,SAS,San Antonio Spurs,21800342,2018-12-02 0:00,SAS vs. POR,1,1610612757,POR,Portland Trail Blazers,2019,0.478,0.392,0.513,0.819,35.9,9.3,45.2,24.8,6.2,4.8,12.2,18.3,112.9,1.68,0.12,1.8,112.9,111.2,1.7,98.3,0.237,0.286,0.572
22018,1610612741,CHI,Chicago Bulls,21801213,2019-04-09 0:00,CHI vs. NYK,0,1610612752,NYK,New York Knicks,2019,0.453,0.351,0.496,0.783,34.1,8.7,42.8,21.9,7.3,4.3,14.1,20.3,104.8,-8.41,0.1,-8.32,104.8,113.2,-8.4,99.0,0.235,0.295,0.541
22018,1610612752,NYK,New York Knicks,21800896,2019-02-24 0:00,NYK vs. SAS,1,1610612759,SAS,San Antonio Spurs,2019,0.433,0.34,0.479,0.759,34.2,10.4,44.7,20.1,6.8,5.1,14.0,20.9,104.5,-9.21,0.28,-8.93,104.5,113.7,-9.2,99.6,0.27,0.334,0.529
22018,1610612737,ATL,Atlanta Hawks,21801060,2019-03-19 0:00,ATL vs. HOU,0,1610612745,HOU,Houston Rockets,2019,0.451,0.352,0.518,0.752,32.9,11.1,44.0,24.6,7.9,4.9,16.3,22.5,108.1,-6.02,-0.04,-6.06,108.1,113.9,-5.8,103.9,0.255,0.403,0.555
22018,1610612759,SAS,San Antonio Spurs,21800403,2018-12-11 0:00,SAS vs. PHX,1,1610612756,PHX,Phoenix Suns,2019,0.478,0.392,0.513,0.819,35.9,9.3,45.2,24.8,6.2,4.8,12.2,18.3,112.9,1.68,0.12,1.8,112.9,111.2,1.7,98.3,0.237,0.286,0.572
22018,1610612751,BKN,Brooklyn Nets,21800224,2018-11-17 0:00,BKN vs. LAC,0,1610612746,LAC,Los Angeles Clippers,2019,0.449,0.353,0.513,0.745,34.8,10.7,45.5,23.3,6.4,4.0,14.7,21.0,109.6,-0.07,-0.33,-0.4,109.6,109.7,-0.1,100.8,0.284,0.403,0.556
22018,1610612748,MIA,Miami Heat,21800089,2018-10-29 0:00,MIA vs. SAC,0,1610612758,SAC,Sacramento Kings,2019,0.45,0.349,0.509,0.695,35.6,11.4,47.1,24.7,7.8,5.5,15.0,21.2,107.3,-0.23,-0.22,-0.45,107.3,107.6,-0.3,98.2,0.247,0.368,0.542
22018,1610612739,CLE,Cleveland Cavaliers,21801081,2019-03-22 0:00,CLE vs. LAC,0,1610612746,LAC,Los Angeles Clippers,2019,0.444,0.355,0.488,0.792,32.9,11.0,44.0,21.3,6.7,2.5,13.9,20.6,107.7,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,0.236,0.332,0.54
